   GoodVibes v3.0.1 2023/07/27 21:06:35
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dist_endo_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_endo_1069_reactant_2,-538.185919,0.041056,-538.140330,0.030040,0.030041,-538.170369,-538.170371,
o  ts_endo_1070_reactant_1,-293.330704,0.082937,-293.241879,0.033995,0.034000,-293.275874,-293.275879,
o  ts_endo_1070_reactant_2,-538.186546,0.041079,-538.140937,0.030032,0.030033,-538.170969,-538.170970,
o  ts_endo_1071_reactant_1,-233.397411,0.117564,-233.273009,0.035963,0.035867,-233.308971,-233.308876,
o  ts_endo_1071_reactant_2,-309.631170,0.130565,-309.493057,0.037986,0.037985,-309.531043,-309.531042,
o  ts_endo_1072_reactant_1,-308.611264,0.122778,-308.480848,0.038200,0.037935,-308.519048,-308.518784,
o  ts_endo_1072_reactant_2,-309.630510,0.130544,-309.492420,0.037978,0.037978,-309.530398,-309.530399,
o  ts_endo_1073_reactant_1,-286.320458,0.089520,-286.224069,0.036754,0.036581,-286.260822,-286.260650,
o  ts_endo_1073_reactant_2,-309.630912,0.130574,-309.492790,0.037985,0.037984,-309.530774,-309.530774,
o  ts_endo_1074_reactant_1,-653.687981,0.081575,-653.600165,0.035412,0.035410,-653.635577,-653.635575,
o  ts_endo_1074_reactant_2,-309.632462,0.130583,-309.494321,0.038014,0.038012,-309.532335,-309.532333,
o  ts_endo_1075_reactant_1,-2767.692039,0.081048,-2767.604524,0.036855,0.036827,-2767.641379,-2767.641351,
o  ts_endo_1075_reactant_2,-309.632405,0.130567,-309.494278,0.038019,0.038017,-309.532297,-309.532295,
o  ts_endo_1076_reactant_1,-293.330019,0.082888,-293.241246,0.033983,0.033988,-293.275229,-293.275234,
o  ts_endo_1076_reactant_2,-309.632926,0.130582,-309.494785,0.038017,0.038015,-309.532803,-309.532800,
o  ts_endo_1077_reactant_1,-269.321294,0.094986,-269.219837,0.035358,0.035254,-269.255195,-269.255091,
o  ts_endo_1077_reactant_2,-117.890035,0.077085,-117.807839,0.030202,0.030204,-117.838041,-117.838043,
o  ts_endo_1078_reactant_1,-344.531904,0.099909,-344.424612,0.038148,0.037593,-344.462760,-344.462205,
o  ts_endo_1078_reactant_2,-117.889973,0.077084,-117.807783,0.030190,0.030192,-117.837974,-117.837976,
o  ts_endo_1079_reactant_1,-322.233970,0.066666,-322.160823,0.036010,0.035905,-322.196833,-322.196727,
o  ts_endo_1079_reactant_2,-117.890247,0.077093,-117.808033,0.030227,0.030229,-117.838260,-117.838262,
