   GoodVibes v3.0.1 2023/07/26 15:37:14
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc SPE --csv --output dft_dist_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  ts-813-1_reactant_2,-244.504357,-244.446680,0.035738,-244.463901,0.027485,0.027487,-244.491386,-244.491388,
o  ts-814-2_reactant_1,-824.842102,-824.839200,0.151353,-824.679202,0.044474,0.044027,-824.723676,-824.723229,
o  ts-814-2_reactant_2,-244.503164,-244.445744,0.035776,-244.462697,0.027439,0.027441,-244.490137,-244.490138,
o  ts-815-1_reactant_1,-805.408316,-805.405658,0.111792,-805.286471,0.041763,0.041124,-805.328234,-805.327595,
o  ts-815-1_reactant_2,-244.504447,-244.446756,0.035731,-244.463997,0.027486,0.027488,-244.491483,-244.491485,
o  ts-816-2_reactant_1,-921.899833,-921.896751,0.158619,-921.728999,0.047342,0.046076,-921.776341,-921.775075,
o  ts-816-2_reactant_2,-244.504681,-244.446927,0.035722,-244.464232,0.027500,0.027502,-244.491733,-244.491734,
o  ts-817-1_reactant_1,-2844.174154,-2844.171744,0.105460,-2844.059208,0.041537,0.040427,-2844.100745,-2844.099635,
o  ts-817-1_reactant_2,-244.504772,-244.446988,0.035714,-244.464329,0.027504,0.027505,-244.491833,-244.491834,
o  ts-818-1_reactant_1,-2804.849940,-2804.847463,0.078126,-2804.763825,0.037365,0.037203,-2804.801190,-2804.801028,
o  ts-818-1_reactant_2,-244.505180,-244.447300,0.035697,-244.464746,0.027519,0.027521,-244.492265,-244.492267,
o  ts-819-1_reactant_1,-2860.240732,-2860.237088,0.095873,-2860.135840,0.039843,0.039289,-2860.175683,-2860.175129,
o  ts-819-1_reactant_2,-244.504177,-244.446549,0.035745,-244.463720,0.027475,0.027476,-244.491195,-244.491196,
o  ts-820-1_reactant_1,-2899.549048,-2899.545965,0.123276,-2899.415114,0.043705,0.043071,-2899.458819,-2899.458185,
o  ts-820-1_reactant_2,-244.504009,-244.446416,0.035751,-244.463550,0.027468,0.027470,-244.491018,-244.491019,
o  ts-821-2_reactant_1,-3091.271269,-3091.266187,0.175217,-3091.083326,0.049667,0.048078,-3091.132993,-3091.131405,
o  ts-821-2_reactant_2,-244.501631,-244.444430,0.035825,-244.461131,0.027414,0.027415,-244.488545,-244.488546,
o  ts-82-1_reactant_1,-2844.164969,-2844.161796,0.105853,-2844.049850,0.039996,0.039850,-2844.089846,-2844.089700,
o  ts-82-1_reactant_2,-244.503121,-244.445768,0.035791,-244.462630,0.027454,0.027455,-244.490084,-244.490085,
o  ts-822-2_reactant_1,-2938.846631,-2938.843647,0.150712,-2938.684080,0.045891,0.045392,-2938.729971,-2938.729472,
o  ts-822-2_reactant_2,-244.503057,-244.445655,0.035782,-244.462586,0.027435,0.027437,-244.490022,-244.490023,
o  ts-823-1_reactant_1,-2919.412716,-2919.410040,0.111193,-2919.291183,0.043398,0.042547,-2919.334582,-2919.333731,
o  ts-823-1_reactant_2,-244.504535,-244.446816,0.035729,-244.464085,0.027489,0.027491,-244.491575,-244.491576,
o  ts-824-2_reactant_1,-3035.903741,-3035.900612,0.158211,-3035.733128,0.048450,0.047078,-3035.781578,-3035.780206,
o  ts-824-2_reactant_2,-244.504630,-244.446882,0.035727,-244.464178,0.027497,0.027498,-244.491675,-244.491676,
o  ts-825-1_reactant_1,-501.612244,-501.608970,0.194817,-501.405554,0.045790,0.044944,-501.451344,-501.450498,
o  ts-825-1_reactant_2,-244.504658,-244.446917,0.035721,-244.464213,0.027495,0.027497,-244.491709,-244.491710,
o  ts-826-2_reactant_1,-462.286513,-462.282630,0.167986,-462.107480,0.044027,0.043208,-462.151507,-462.150688,
o  ts-826-2_reactant_2,-244.504681,-244.446963,0.035747,-244.464217,0.027483,0.027485,-244.491700,-244.491701,
o  ts-827-3_reactant_1,-517.667899,-517.662819,0.185065,-517.471417,0.044654,0.043857,-517.516072,-517.515274,
o  ts-827-3_reactant_2,-244.501741,-244.444575,0.035834,-244.461242,0.027398,0.027400,-244.488640,-244.488642,
o  ts-828-2_reactant_1,-556.979689,-556.975263,0.212881,-556.753036,0.050086,0.048943,-556.803122,-556.801979,
o  ts-828-2_reactant_2,-244.502436,-244.445191,0.035838,-244.461932,0.027398,0.027399,-244.489329,-244.489331,
o  ts-829-3_reactant_1,-748.714372,-748.709851,0.264846,-748.433599,0.056795,0.054106,-748.490394,-748.487705,
o  ts-829-3_reactant_2,-244.501853,-244.444637,0.035853,-244.461336,0.027397,0.027398,-244.488732,-244.488733,
o  ts-830-2_reactant_1,-596.290841,-596.286979,0.240288,-596.035603,0.052251,0.051118,-596.087854,-596.086721,
o  ts-830-2_reactant_2,-244.502589,-244.445265,0.035806,-244.462103,0.027420,0.027421,-244.489523,-244.489524,
o  ts-831-2_reactant_1,-576.849877,-576.846796,0.200739,-576.635774,0.049153,0.048202,-576.684927,-576.683976,
o  ts-831-2_reactant_2,-244.504147,-244.446567,0.035767,-244.463674,0.027463,0.027464,-244.491137,-244.491139,
o  ts-83-1_reactant_1,-2899.541026,-2899.535986,0.122877,-2899.407668,0.042775,0.042437,-2899.450443,-2899.450105,
o  ts-83-1_reactant_2,-244.501658,-244.444380,0.035867,-244.461111,0.027417,0.027418,-244.488528,-244.488529,
o  ts-832-4_reactant_1,-693.344618,-693.341042,0.247842,-693.081323,0.054362,0.052590,-693.135685,-693.133913,
o  ts-832-4_reactant_2,-244.504013,-244.446455,0.035778,-244.463530,0.027459,0.027460,-244.490989,-244.490990,
o  ts-833-1_reactant_1,-270.558945,-270.556066,0.115036,-270.435588,0.037305,0.036306,-270.472893,-270.471894,
o  ts-833-1_reactant_2,-244.504457,-244.446797,0.035730,-244.464005,0.027491,0.027493,-244.491496,-244.491497,
o  ts-834-1_reactant_1,-231.233728,-231.229936,0.088004,-231.139188,0.032025,0.032011,-231.171213,-231.171199,
o  ts-834-1_reactant_2,-244.503890,-244.446333,0.035757,-244.463425,0.027466,0.027468,-244.490892,-244.490893,
o  ts-835-1_reactant_1,-286.624416,-286.619864,0.105490,-286.511249,0.035059,0.034790,-286.546307,-286.546039,
o  ts-835-1_reactant_2,-244.503762,-244.446239,0.035749,-244.463306,0.027465,0.027466,-244.490771,-244.490772,
o  ts-836-1_reactant_1,-325.916413,-325.911818,0.132940,-325.774299,0.038840,0.038430,-325.813139,-325.812729,
o  ts-836-1_reactant_2,-244.500455,-244.443501,0.035798,-244.459984,0.027415,0.027417,-244.487399,-244.487401,
o  ts-837-1_reactant_1,-517.656339,-517.651580,0.184821,-517.460192,0.045222,0.044036,-517.505414,-517.504228,
o  ts-837-1_reactant_2,-244.500900,-244.443851,0.035819,-244.460404,0.027418,0.027419,-244.487822,-244.487824,
o  ts-838-2_reactant_1,-365.235389,-365.232083,0.160315,-365.064365,0.043015,0.041894,-365.107380,-365.106259,
o  ts-838-2_reactant_2,-244.503814,-244.446283,0.035749,-244.463357,0.027467,0.027469,-244.490824,-244.490826,
o  ts-839-1_reactant_1,-345.800178,-345.797664,0.120896,-345.670382,0.038180,0.037879,-345.708563,-345.708261,
o  ts-839-1_reactant_2,-244.503939,-244.446384,0.035750,-244.463480,0.027470,0.027471,-244.490950,-244.490951,
o  ts-8-3_reactant_1,-540.923754,-540.920255,0.222653,-540.687119,0.050388,0.049127,-540.737508,-540.736247,
o  ts-8-3_reactant_2,-244.504509,-244.446830,0.035742,-244.464054,0.027477,0.027478,-244.491531,-244.491532,
o  ts-840-1_reactant_1,-462.294150,-462.290980,0.168066,-462.115030,0.044448,0.043258,-462.159479,-462.158289,
o  ts-840-1_reactant_2,-244.504694,-244.446979,0.035723,-244.464241,0.027504,0.027506,-244.491745,-244.491747,
o  ts-841-1_reactant_1,-730.165674,-730.162847,0.106111,-730.051315,0.037114,0.036991,-730.088428,-730.088306,
o  ts-841-1_reactant_2,-244.502886,-244.445460,0.035755,-244.462421,0.027470,0.027471,-244.489891,-244.489892,
o  ts-84-1_reactant_1,-2938.849293,-2938.844679,0.150255,-2938.686928,0.046601,0.046004,-2938.733529,-2938.732932,
o  ts-84-1_reactant_2,-244.501392,-244.444141,0.035864,-244.460850,0.027415,0.027416,-244.488265,-244.488266,
o  ts-842-1_reactant_1,-690.844782,-690.841809,0.079134,-690.758198,0.035081,0.035089,-690.793279,-690.793287,
o  ts-842-1_reactant_2,-244.502987,-244.445507,0.035744,-244.462526,0.027481,0.027483,-244.490007,-244.490008,
o  ts-843-2_reactant_1,-746.222154,-746.217300,0.096332,-746.117190,0.037901,0.037724,-746.155091,-746.154914,
o  ts-843-2_reactant_2,-244.501514,-244.444219,0.035888,-244.460954,0.027404,0.027405,-244.488358,-244.488359,
o  ts-844-2_reactant_1,-785.529971,-785.525548,0.123763,-785.396010,0.041591,0.041305,-785.437601,-785.437315,
o  ts-844-2_reactant_2,-244.501144,-244.443884,0.035884,-244.460590,0.027401,0.027402,-244.487991,-244.487992,
o  ts-845-2_reactant_1,-977.267497,-977.262857,0.175873,-977.078503,0.049402,0.048063,-977.127905,-977.126567,
o  ts-845-2_reactant_2,-244.501220,-244.443933,0.035901,-244.460649,0.027400,0.027401,-244.488049,-244.488050,
o  ts-846-1_reactant_1,-824.836070,-824.832422,0.151037,-824.673496,0.044457,0.043972,-824.717953,-824.717468,
o  ts-846-1_reactant_2,-244.501329,-244.444126,0.035857,-244.460792,0.027418,0.027419,-244.488210,-244.488211,
o  ts-847-1_reactant_1,-805.404922,-805.401949,0.112104,-805.283021,0.040819,0.040542,-805.323841,-805.323563,
o  ts-847-1_reactant_2,-244.502929,-244.445488,0.035748,-244.462468,0.027474,0.027476,-244.489942,-244.489944,
o  ts-848-1_reactant_1,-921.890334,-921.886045,0.158976,-921.719333,0.046864,0.045665,-921.766198,-921.764998,
o  ts-848-1_reactant_2,-244.504058,-244.446366,0.035805,-244.463543,0.027468,0.027469,-244.491011,-244.491012,
o  ts-849-1_reactant_1,-1150.454834,-1150.451995,0.069921,-1150.376356,0.038615,0.038251,-1150.414971,-1150.414607,
o  ts-849-1_reactant_2,-244.504182,-244.446440,0.035696,-244.463747,0.027522,0.027523,-244.491269,-244.491271,
o  ts-850-1_reactant_1,-1111.130473,-1111.127342,0.042572,-1111.080825,0.035135,0.035142,-1111.115960,-1111.115967,
o  ts-850-1_reactant_2,-244.503086,-244.445516,0.035704,-244.462642,0.027522,0.027523,-244.490164,-244.490165,
o  ts-851-1_reactant_1,-1166.521023,-1166.516653,0.059944,-1166.452818,0.037921,0.037600,-1166.490739,-1166.490418,
o  ts-851-1_reactant_2,-244.503559,-244.445957,0.035713,-244.463117,0.027502,0.027504,-244.490620,-244.490621,
o  ts-852-1_reactant_1,-1205.829509,-1205.825619,0.087509,-1205.732110,0.041822,0.041369,-1205.773932,-1205.773479,
o  ts-852-1_reactant_2,-244.503458,-244.445884,0.035717,-244.463015,0.027497,0.027499,-244.490513,-244.490514,
o  ts-85-2_reactant_1,-3130.587052,-3130.582173,0.202246,-3130.369731,0.054524,0.052656,-3130.424255,-3130.422387,
o  ts-85-2_reactant_2,-244.501327,-244.444063,0.035888,-244.460764,0.027409,0.027410,-244.488173,-244.488174,
o  ts-853-1_reactant_1,-1397.567450,-1397.563675,0.139855,-1397.414870,0.049615,0.047900,-1397.464486,-1397.462770,
o  ts-853-1_reactant_2,-244.503842,-244.446163,0.035708,-244.463401,0.027510,0.027512,-244.490911,-244.490913,
o  ts-854-2_reactant_1,-1245.127703,-1245.123994,0.114757,-1245.001741,0.044666,0.044029,-1245.046408,-1245.045771,
o  ts-854-2_reactant_2,-244.501828,-244.444546,0.035777,-244.461361,0.027438,0.027440,-244.488799,-244.488801,
o  ts-855-1_reactant_1,-1225.692339,-1225.689266,0.075595,-1225.607256,0.041007,0.040636,-1225.648262,-1225.647891,
o  ts-855-1_reactant_2,-244.504025,-244.446338,0.035710,-244.463583,0.027507,0.027509,-244.491091,-244.491092,
o  ts-856-2_reactant_1,-1342.183204,-1342.179876,0.122441,-1342.049106,0.046787,0.045500,-1342.095894,-1342.094606,
o  ts-856-2_reactant_2,-244.503828,-244.446158,0.035710,-244.463384,0.027512,0.027514,-244.490897,-244.490898,
o  ts-857-1_reactant_1,-3264.458801,-3264.455940,0.069434,-3264.380598,0.039863,0.039477,-3264.420461,-3264.420075,
o  ts-857-1_reactant_2,-244.504231,-244.446466,0.035693,-244.463798,0.027523,0.027525,-244.491322,-244.491323,
o  ts-858-1_reactant_1,-3225.135140,-3225.132008,0.042026,-3225.085812,0.036465,0.036467,-3225.122277,-3225.122279,
o  ts-858-1_reactant_2,-244.503100,-244.445516,0.035700,-244.462658,0.027525,0.027527,-244.490183,-244.490185,
o  ts-859-1_reactant_1,-3280.525116,-3280.520734,0.059489,-3280.457136,0.039223,0.038868,-3280.496359,-3280.496004,
o  ts-859-1_reactant_2,-244.503627,-244.445999,0.035711,-244.463186,0.027505,0.027506,-244.490691,-244.490693,
o  ts-860-1_reactant_1,-3319.833618,-3319.829699,0.086919,-3319.736573,0.043086,0.042601,-3319.779658,-3319.779173,
o  ts-860-1_reactant_2,-244.503475,-244.445880,0.035715,-244.463033,0.027500,0.027502,-244.490533,-244.490535,
o  ts-861-2_reactant_1,-3511.561911,-3511.557630,0.139039,-3511.409924,0.050776,0.049030,-3511.460700,-3511.458954,
o  ts-861-2_reactant_2,-244.501672,-244.444433,0.035857,-244.461136,0.027418,0.027420,-244.488555,-244.488556,
o  ts-86-1_reactant_1,-2978.150346,-2978.145851,0.178448,-2977.958933,0.048188,0.047499,-2978.007121,-2978.006433,
o  ts-86-1_reactant_2,-244.503490,-244.445943,0.035820,-244.462979,0.027437,0.027438,-244.490416,-244.490418,
o  ts-862-1_reactant_1,-3359.132836,-3359.129007,0.114056,-3359.007267,0.046136,0.045415,-3359.053403,-3359.052682,
o  ts-862-1_reactant_2,-244.501436,-244.444207,0.035791,-244.460960,0.027427,0.027429,-244.488388,-244.488389,
o  ts-863-1_reactant_1,-3339.690868,-3339.687782,0.074858,-3339.606108,0.042976,0.042275,-3339.649084,-3339.648383,
o  ts-863-1_reactant_2,-244.504020,-244.446419,0.035796,-244.463521,0.027458,0.027460,-244.490979,-244.490981,
o  ts-864-2_reactant_1,-3456.189067,-3456.185476,0.122017,-3456.055193,0.047816,0.046515,-3456.103010,-3456.101708,
o  ts-864-2_reactant_2,-244.503309,-244.445816,0.035766,-244.462835,0.027468,0.027469,-244.490302,-244.490304,
o  ts-865-2_reactant_1,-921.900224,-921.896741,0.158767,-921.730192,0.044826,0.044265,-921.775019,-921.774458,
o  ts-865-2_reactant_2,-244.503760,-244.446159,0.035732,-244.463307,0.027489,0.027491,-244.490796,-244.490798,
o  ts-866-2_reactant_1,-882.576971,-882.573788,0.131777,-882.434654,0.043556,0.042780,-882.478210,-882.477434,
o  ts-866-2_reactant_2,-244.504474,-244.446720,0.035723,-244.464018,0.027510,0.027512,-244.491529,-244.491530,
o  ts-867-1_reactant_1,-937.960879,-937.955544,0.148970,-937.800319,0.045646,0.044828,-937.845965,-937.845148,
o  ts-867-1_reactant_2,-244.502230,-244.444784,0.035849,-244.461706,0.027410,0.027411,-244.489116,-244.489117,
o  ts-868-2_reactant_1,-977.271477,-977.267493,0.176598,-977.081531,0.050308,0.048763,-977.131839,-977.130293,
o  ts-868-2_reactant_2,-244.502215,-244.444937,0.035814,-244.461719,0.027425,0.027426,-244.489144,-244.489145,
o  ts-869-5_reactant_1,-1169.006065,-1169.001762,0.228597,-1168.762176,0.055053,0.053083,-1168.817229,-1168.815259,
o  ts-869-5_reactant_2,-244.501542,-244.444351,0.035882,-244.460992,0.027400,0.027401,-244.488392,-244.488393,
o  ts-870-2_reactant_1,-1016.578031,-1016.573815,0.203554,-1016.359690,0.053507,0.051581,-1016.413198,-1016.411272,
o  ts-870-2_reactant_2,-244.501347,-244.444146,0.035810,-244.460851,0.027430,0.027431,-244.488281,-244.488282,
o  ts-871-3_reactant_1,-997.137762,-997.134631,0.164626,-996.960177,0.049193,0.047931,-997.009369,-997.008108,
o  ts-871-3_reactant_2,-244.504311,-244.446622,0.035726,-244.463857,0.027502,0.027504,-244.491359,-244.491360,
o  ts-872-2_reactant_1,-1113.631138,-1113.626854,0.211341,-1113.404711,0.054440,0.052434,-1113.459151,-1113.457145,
o  ts-872-2_reactant_2,-244.503186,-244.445743,0.035776,-244.462702,0.027465,0.027466,-244.490167,-244.490168,
o  ts-87-2_reactant_1,-2958.722635,-2958.719084,0.138644,-2958.572296,0.045726,0.045219,-2958.618022,-2958.617515,
o  ts-87-2_reactant_2,-244.503970,-244.446278,0.035784,-244.463480,0.027464,0.027465,-244.490943,-244.490945,
o  ts-873-1_reactant_1,-690.845334,-690.842099,0.079170,-690.758733,0.035303,0.035128,-690.794036,-690.793861,
o  ts-873-1_reactant_2,-244.503346,-244.445778,0.035861,-244.462791,0.027440,0.027441,-244.490231,-244.490232,
o  ts-874-1_reactant_1,-651.524408,-651.521096,0.051511,-651.466844,0.031969,0.031967,-651.498813,-651.498811,
o  ts-874-1_reactant_2,-244.503827,-244.446189,0.035760,-244.463346,0.027486,0.027488,-244.490832,-244.490834,
o  ts-875-1_reactant_1,-706.913785,-706.909066,0.069168,-706.837497,0.034544,0.034347,-706.872041,-706.871845,
o  ts-875-1_reactant_2,-244.503344,-244.445780,0.035796,-244.462844,0.027456,0.027457,-244.490300,-244.490302,
o  ts-876-1_reactant_1,-746.221780,-746.217576,0.096855,-746.116252,0.038400,0.038126,-746.154652,-746.154378,
o  ts-876-1_reactant_2,-244.502836,-244.445443,0.035755,-244.462372,0.027469,0.027471,-244.489841,-244.489842,
o  ts-877-1_reactant_1,-937.951676,-937.946245,0.148735,-937.791390,0.046114,0.044954,-937.837504,-937.836344,
o  ts-877-1_reactant_2,-244.502372,-244.444903,0.035822,-244.461864,0.027428,0.027430,-244.489292,-244.489293,
o  ts-878-1_reactant_1,-785.521070,-785.516246,0.124115,-785.386886,0.041710,0.041178,-785.428596,-785.428064,
o  ts-878-1_reactant_2,-244.502929,-244.445390,0.035809,-244.462427,0.027441,0.027442,-244.489867,-244.489869,
o  ts-879-1_reactant_1,-766.083565,-766.080285,0.084758,-765.990405,0.037987,0.037722,-766.028392,-766.028128,
o  ts-879-1_reactant_2,-244.502831,-244.445448,0.035839,-244.462307,0.027428,0.027430,-244.489735,-244.489736,
o  ts-880-1_reactant_1,-882.579438,-882.575342,0.131993,-882.437062,0.043199,0.042444,-882.480261,-882.479506,
o  ts-880-1_reactant_2,-244.503932,-244.446207,0.035790,-244.463426,0.027476,0.027478,-244.490903,-244.490904,
o  ts-881-1_reactant_1,-2844.168626,-2844.165813,0.105763,-2844.053656,0.040218,0.039795,-2844.093874,-2844.093452,
o  ts-881-1_reactant_2,-244.502953,-244.445523,0.035755,-244.462487,0.027472,0.027473,-244.489959,-244.489960,
o  ts-882-1_reactant_1,-2804.848390,-2804.845416,0.078451,-2804.762277,0.036444,0.036443,-2804.798721,-2804.798720,
o  ts-882-1_reactant_2,-244.502965,-244.445490,0.035745,-244.462503,0.027482,0.027483,-244.489985,-244.489986,
o  ts-88-2_reactant_1,-3075.210144,-3075.205654,0.185498,-3075.010771,0.051823,0.050142,-3075.062594,-3075.060913,
o  ts-88-2_reactant_2,-244.504434,-244.446644,0.035781,-244.463941,0.027474,0.027476,-244.491415,-244.491416,
o  ts-883-1_reactant_1,-2860.229840,-2860.224135,0.096283,-2860.124888,0.038891,0.038554,-2860.163778,-2860.163442,
o  ts-883-1_reactant_2,-244.503397,-244.445767,0.035803,-244.462892,0.027454,0.027455,-244.490346,-244.490348,
o  ts-884-2_reactant_1,-2899.535465,-2899.530989,0.123209,-2899.401814,0.043028,0.042615,-2899.444842,-2899.444429,
o  ts-884-2_reactant_2,-244.501463,-244.444145,0.035883,-244.460908,0.027405,0.027406,-244.488312,-244.488314,
o  ts-885-2_reactant_1,-3091.272736,-3091.268083,0.175308,-3091.084067,0.050917,0.049279,-3091.134984,-3091.133346,
o  ts-885-2_reactant_2,-244.501429,-244.444094,0.035898,-244.460859,0.027403,0.027404,-244.488262,-244.488263,
o  ts-886-2_reactant_1,-2938.836009,-2938.831487,0.150766,-2938.673511,0.046004,0.045285,-2938.719516,-2938.718796,
o  ts-886-2_reactant_2,-244.503067,-244.445574,0.035821,-244.462554,0.027438,0.027439,-244.489992,-244.489993,
o  ts-887-1_reactant_1,-2919.408664,-2919.405682,0.111488,-2919.287150,0.042152,0.041826,-2919.329302,-2919.328976,
o  ts-887-1_reactant_2,-244.503038,-244.445587,0.035750,-244.462574,0.027477,0.027478,-244.490051,-244.490052,
o  ts-888-2_reactant_1,-3035.894364,-3035.890127,0.158321,-3035.723737,0.048432,0.047012,-3035.772170,-3035.770749,
o  ts-888-2_reactant_2,-244.504158,-244.446422,0.035805,-244.463641,0.027472,0.027473,-244.491113,-244.491114,
o  ts-889-1_reactant_1,-3264.458924,-3264.456131,0.069314,-3264.380843,0.039907,0.039501,-3264.420750,-3264.420344,
o  ts-889-1_reactant_2,-244.504247,-244.446491,0.035694,-244.463812,0.027524,0.027526,-244.491337,-244.491338,
o  ts-890-1_reactant_1,-3225.134329,-3225.131222,0.042077,-3225.084991,0.036392,0.036392,-3225.121383,-3225.121383,
o  ts-890-1_reactant_2,-244.503011,-244.445436,0.035701,-244.462569,0.027524,0.027526,-244.490093,-244.490094,
o  ts-891-1_reactant_1,-3280.525374,-3280.521048,0.059446,-3280.457500,0.039078,0.038739,-3280.496578,-3280.496240,
o  ts-891-1_reactant_2,-244.503626,-244.446011,0.035713,-244.463184,0.027504,0.027506,-244.490688,-244.490690,
o  ts-89-1_reactant_1,-3303.777046,-3303.774119,0.096557,-3303.670070,0.043396,0.042843,-3303.713465,-3303.712913,
o  ts-89-1_reactant_2,-244.504910,-244.447161,0.035729,-244.464451,0.027505,0.027507,-244.491956,-244.491957,
o  ts-892-1_reactant_1,-3319.833845,-3319.829987,0.086855,-3319.736891,0.043082,0.042574,-3319.779973,-3319.779465,
o  ts-892-1_reactant_2,-244.503467,-244.445885,0.035716,-244.463023,0.027500,0.027502,-244.490523,-244.490524,
o  ts-893-2_reactant_1,-3511.561153,-3511.556883,0.138961,-3511.409272,0.050711,0.048939,-3511.459984,-3511.458211,
o  ts-893-2_reactant_2,-244.501546,-244.444298,0.035852,-244.461013,0.027421,0.027422,-244.488434,-244.488436,
o  ts-894-1_reactant_1,-3359.132159,-3359.128228,0.114534,-3359.006375,0.045426,0.044735,-3359.051801,-3359.051111,
o  ts-894-1_reactant_2,-244.501564,-244.444366,0.035804,-244.461071,0.027435,0.027436,-244.488506,-244.488508,
o  ts-895-1_reactant_1,-3339.696275,-3339.693207,0.074971,-3339.611579,0.042353,0.041916,-3339.653932,-3339.653494,
o  ts-895-1_reactant_2,-244.504061,-244.446363,0.035709,-244.463620,0.027510,0.027511,-244.491129,-244.491131,
o  ts-896-2_reactant_1,-3456.187189,-3456.183919,0.121801,-3456.053495,0.048142,0.046696,-3456.101638,-3456.100192,
o  ts-896-2_reactant_2,-244.503771,-244.446109,0.035710,-244.463327,0.027513,0.027515,-244.490840,-244.490841,
o  ts-897-1_reactant_1,-5378.462904,-5378.460093,0.068796,-5378.385104,0.041202,0.040768,-5378.426306,-5378.425872,
o  ts-897-1_reactant_2,-244.504275,-244.446498,0.035691,-244.463842,0.027526,0.027528,-244.491368,-244.491369,
o  ts-898-1_reactant_1,-5339.140390,-5339.137323,0.041440,-5339.091373,0.037945,0.037918,-5339.129319,-5339.129292,
o  ts-898-1_reactant_2,-244.504636,-244.446881,0.035776,-244.464143,0.027483,0.027485,-244.491626,-244.491628,
o  ts-899-1_reactant_1,-5394.529494,-5394.525171,0.058906,-5394.461894,0.040451,0.040072,-5394.502345,-5394.501966,
o  ts-899-1_reactant_2,-244.503698,-244.446056,0.035711,-244.463257,0.027506,0.027508,-244.490763,-244.490765,
o  ts-900-1_reactant_1,-5433.828378,-5433.823849,0.086235,-5433.731812,0.044356,0.043839,-5433.776168,-5433.775650,
o  ts-900-1_reactant_2,-244.501451,-244.444259,0.035846,-244.460927,0.027417,0.027418,-244.488344,-244.488345,
o  ts-901-2_reactant_1,-5625.566504,-5625.562233,0.138535,-5625.414813,0.051993,0.050092,-5625.466806,-5625.464905,
o  ts-901-2_reactant_2,-244.501728,-244.444457,0.035854,-244.461193,0.027421,0.027423,-244.488614,-244.488615,
o  ts-90-1_reactant_1,-3264.454669,-3264.451517,0.069188,-3264.376533,0.040044,0.039878,-3264.416577,-3264.416411,
o  ts-90-1_reactant_2,-244.503670,-244.446086,0.035842,-244.463131,0.027445,0.027446,-244.490576,-244.490577,
o  ts-902-1_reactant_1,-5473.137373,-5473.133522,0.113505,-5473.012120,0.047526,0.046631,-5473.059646,-5473.058751,
o  ts-902-1_reactant_2,-244.501092,-244.443905,0.035798,-244.460613,0.027422,0.027423,-244.488035,-244.488036,
o  ts-903-1_reactant_1,-5453.694888,-5453.691793,0.074244,-5453.610496,0.044321,0.043556,-5453.654816,-5453.654052,
o  ts-903-1_reactant_2,-244.504168,-244.446528,0.035793,-244.463670,0.027463,0.027464,-244.491133,-244.491134,
o  ts-904-2_reactant_1,-5570.191656,-5570.188336,0.121197,-5570.058292,0.049472,0.047893,-5570.107764,-5570.106185,
o  ts-904-2_reactant_2,-244.503445,-244.445842,0.035720,-244.462997,0.027502,0.027504,-244.490499,-244.490501,
o  ts-905-2_reactant_1,-3035.903257,-3035.899762,0.158206,-3035.732706,0.048808,0.047344,-3035.781514,-3035.780050,
o  ts-905-2_reactant_2,-244.503762,-244.446159,0.035731,-244.463309,0.027491,0.027493,-244.490800,-244.490802,
o  ts-906-1_reactant_1,-2996.580115,-2996.576596,0.130736,-2996.438501,0.045284,0.044287,-2996.483786,-2996.482788,
o  ts-906-1_reactant_2,-244.503769,-244.446132,0.035853,-244.463212,0.027456,0.027458,-244.490668,-244.490670,
o  ts-907-2_reactant_1,-3051.962818,-3051.957766,0.148161,-3051.802647,0.048495,0.046835,-3051.851141,-3051.849482,
o  ts-907-2_reactant_2,-244.501413,-244.444065,0.035887,-244.460855,0.027403,0.027404,-244.488258,-244.488259,
o  ts-908-2_reactant_1,-3091.275613,-3091.271655,0.176094,-3091.085980,0.051345,0.049775,-3091.137326,-3091.135755,
o  ts-908-2_reactant_2,-244.502254,-244.444981,0.035817,-244.461755,0.027424,0.027425,-244.489179,-244.489180,
o  ts-909-2_reactant_1,-3283.010658,-3283.005778,0.227845,-3282.767201,0.056536,0.054332,-3282.823736,-3282.821533,
o  ts-909-2_reactant_2,-244.502123,-244.444754,0.035862,-244.461595,0.027397,0.027398,-244.488992,-244.488993,
o  ts-910-2_reactant_1,-3130.582745,-3130.578492,0.203325,-3130.364489,0.054403,0.052437,-3130.418892,-3130.416926,
o  ts-910-2_reactant_2,-244.501317,-244.444121,0.035810,-244.460821,0.027429,0.027431,-244.488251,-244.488252,
