   GoodVibes v3.0.1 2023/07/26 15:35:16
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc SPE --csv --output am1_dist_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  ts-189-1_reactant_1,0.053538,0.057589,0.276461,0.346523,0.059380,0.055817,0.287143,0.290706,
o  ts-189-1_reactant_2,-0.097145,-0.038078,0.039058,-0.053567,0.027183,0.027184,-0.080750,-0.080751,
o  ts-190-1_reactant_1,0.011756,0.015334,0.247947,0.275118,0.055447,0.052761,0.219671,0.222358,
o  ts-190-1_reactant_2,-0.098887,-0.039793,0.039171,-0.055203,0.027171,0.027172,-0.082374,-0.082375,
o  ts-191-2_reactant_1,-0.082552,-0.079344,0.209009,0.139814,0.050090,0.048487,0.089723,0.091327,
o  ts-191-2_reactant_2,-0.105155,-0.045579,0.039560,-0.061103,0.027135,0.027136,-0.088238,-0.088239,
o  ts-19-1_reactant_1,-0.048143,-0.044591,0.126981,0.089331,0.043256,0.042515,0.046075,0.046816,
o  ts-19-1_reactant_2,-0.099097,-0.039968,0.039175,-0.055411,0.027169,0.027170,-0.082580,-0.082580,
o  ts-192-1_reactant_1,0.050560,0.053836,0.258518,0.324613,0.056562,0.053471,0.268050,0.271142,
o  ts-192-1_reactant_2,-0.101795,-0.042529,0.039355,-0.057934,0.027158,0.027159,-0.085092,-0.085093,
o  ts-193-1_reactant_1,-0.045800,-0.042737,0.119229,0.081497,0.036116,0.035868,0.045381,0.045628,
o  ts-193-1_reactant_2,-0.097735,-0.038671,0.039076,-0.054143,0.027178,0.027179,-0.081321,-0.081322,
o  ts-194-1_reactant_1,-0.037227,-0.034671,0.090497,0.059492,0.031669,0.031619,0.027823,0.027873,
o  ts-194-1_reactant_2,-0.100252,-0.041048,0.039244,-0.056503,0.027159,0.027160,-0.083662,-0.083663,
o  ts-195-1_reactant_1,-0.045097,-0.040468,0.108852,0.071457,0.035238,0.034928,0.036219,0.036529,
o  ts-195-1_reactant_2,-0.094423,-0.035502,0.038876,-0.051017,0.027202,0.027203,-0.078219,-0.078220,
o  ts-196-1_reactant_1,-0.039761,-0.035865,0.136476,0.106097,0.039737,0.039037,0.066361,0.067060,
o  ts-196-1_reactant_2,-0.094830,-0.035884,0.038901,-0.051400,0.027200,0.027201,-0.078600,-0.078601,
o  ts-197-1_reactant_1,0.010050,0.014211,0.192537,0.214649,0.047228,0.045698,0.167421,0.168951,
o  ts-197-1_reactant_2,-0.095232,-0.036243,0.038928,-0.051775,0.027201,0.027202,-0.078975,-0.078976,
o  ts-198-1_reactant_1,-0.032259,-0.028977,0.164176,0.142015,0.041535,0.040885,0.100480,0.101129,
o  ts-198-1_reactant_2,-0.098662,-0.039555,0.039146,-0.055006,0.027168,0.027169,-0.082174,-0.082175,
o  ts-199-1_reactant_1,-0.123283,-0.120391,0.124704,0.010596,0.039344,0.038768,-0.028748,-0.028172,
o  ts-199-1_reactant_2,-0.100340,-0.041137,0.039247,-0.056586,0.027160,0.027161,-0.083747,-0.083748,
o  ts-200-1_reactant_1,0.003672,0.006601,0.175088,0.189710,0.044279,0.043272,0.145431,0.146438,
o  ts-200-1_reactant_2,-0.101615,-0.042347,0.039333,-0.057779,0.027153,0.027154,-0.084933,-0.084934,
o  ts-201-1_reactant_1,-0.067855,-0.065690,0.138687,0.081241,0.042918,0.041847,0.038322,0.039393,
o  ts-201-1_reactant_2,-0.102230,-0.042951,0.039383,-0.058344,0.027153,0.027154,-0.085497,-0.085498,
o  ts-20-1_reactant_1,-0.042230,-0.039267,0.154553,0.124594,0.048151,0.046655,0.076443,0.077939,
o  ts-20-1_reactant_2,-0.098966,-0.039843,0.039166,-0.055288,0.027169,0.027170,-0.082457,-0.082458,
o  ts-202-1_reactant_1,-0.057676,-0.054910,0.110217,0.061756,0.039718,0.039276,0.022038,0.022479,
o  ts-202-1_reactant_2,-0.100984,-0.041752,0.039298,-0.057180,0.027159,0.027160,-0.084339,-0.084340,
o  ts-203-2_reactant_1,-0.055783,-0.051602,0.127423,0.081169,0.040345,0.039890,0.040824,0.041279,
o  ts-203-2_reactant_2,-0.093315,-0.034478,0.038821,-0.049964,0.027203,0.027204,-0.077166,-0.077167,
o  ts-204-1_reactant_1,-0.050280,-0.046807,0.154870,0.116016,0.046202,0.044419,0.069814,0.071596,
o  ts-204-1_reactant_2,-0.093185,-0.034349,0.038813,-0.049842,0.027203,0.027204,-0.077046,-0.077047,
o  ts-205-1_reactant_1,-0.003132,0.000459,0.210730,0.221746,0.052792,0.050541,0.168954,0.171206,
o  ts-205-1_reactant_2,-0.095727,-0.036846,0.038981,-0.052227,0.027182,0.027183,-0.079409,-0.079410,
o  ts-206-1_reactant_1,-0.046943,-0.044077,0.183292,0.149760,0.049894,0.048415,0.099866,0.101345,
o  ts-206-1_reactant_2,-0.096293,-0.037374,0.039024,-0.052747,0.027188,0.027189,-0.079935,-0.079936,
o  ts-207-1_reactant_1,-0.143041,-0.141051,0.144008,0.012656,0.046473,0.044911,-0.033817,-0.032256,
o  ts-207-1_reactant_2,-0.103420,-0.044035,0.039454,-0.059465,0.027148,0.027149,-0.086614,-0.086615,
o  ts-208-1_reactant_1,-0.010027,-0.007484,0.194128,0.197510,0.050477,0.048845,0.147033,0.148665,
o  ts-208-1_reactant_2,-0.099985,-0.040868,0.039251,-0.056223,0.027166,0.027167,-0.083389,-0.083390,
o  ts-209-1_reactant_1,-0.070739,-0.068691,0.101147,0.040507,0.042647,0.041758,-0.002140,-0.001251,
o  ts-209-1_reactant_2,-0.104577,-0.045090,0.039527,-0.060552,0.027144,0.027145,-0.087696,-0.087697,
o  ts-210-1_reactant_1,-0.061975,-0.060176,0.072953,0.019717,0.039337,0.038876,-0.019620,-0.019159,
o  ts-210-1_reactant_2,-0.105308,-0.045733,0.039570,-0.061241,0.027142,0.027143,-0.088383,-0.088384,
o  ts-211-2_reactant_1,-0.070014,-0.066459,0.090629,0.030411,0.041692,0.040899,-0.011282,-0.010489,
o  ts-211-2_reactant_2,-0.101752,-0.042507,0.039358,-0.057888,0.027157,0.027158,-0.085045,-0.085046,
o  ts-21-1_reactant_1,0.005835,0.009317,0.210599,0.231468,0.055739,0.053120,0.175728,0.178348,
o  ts-21-1_reactant_2,-0.100505,-0.041284,0.039266,-0.056732,0.027161,0.027162,-0.083893,-0.083894,
o  ts-212-1_reactant_1,-0.063971,-0.061068,0.118243,0.065828,0.046547,0.044968,0.019281,0.020860,
o  ts-212-1_reactant_2,-0.101647,-0.042407,0.039352,-0.057790,0.027158,0.027159,-0.084947,-0.084948,
o  ts-213-1_reactant_1,0.000985,0.005294,0.174090,0.189320,0.053428,0.051168,0.135892,0.138153,
o  ts-213-1_reactant_2,-0.094552,-0.035659,0.038901,-0.051126,0.027193,0.027194,-0.078319,-0.078320,
o  ts-214-1_reactant_1,-0.047865,-0.044893,0.145956,0.111121,0.049762,0.048114,0.061359,0.063007,
o  ts-214-1_reactant_2,-0.098454,-0.039427,0.039160,-0.054779,0.027173,0.027174,-0.081952,-0.081953,
o  ts-215-2_reactant_1,-0.140388,-0.138024,0.106680,-0.022487,0.045778,0.044511,-0.068265,-0.066998,
o  ts-215-2_reactant_2,-0.105225,-0.045645,0.039564,-0.061164,0.027141,0.027142,-0.088305,-0.088306,
o  ts-216-1_reactant_1,-0.011937,-0.008935,0.156801,0.157910,0.050445,0.048547,0.107465,0.109363,
o  ts-216-1_reactant_2,-0.102437,-0.043149,0.039406,-0.058529,0.027150,0.027151,-0.085680,-0.085681,
o  ts-217-1_reactant_1,-0.051616,-0.048940,0.100450,0.059231,0.044179,0.043132,0.015052,0.016099,
o  ts-217-1_reactant_2,-0.103604,-0.044201,0.039470,-0.059633,0.027149,0.027150,-0.086782,-0.086783,
o  ts-218-2_reactant_1,-0.044012,-0.041910,0.072218,0.037209,0.040766,0.040174,-0.003558,-0.002965,
o  ts-218-2_reactant_2,-0.105461,-0.045862,0.039581,-0.061383,0.027141,0.027142,-0.088525,-0.088526,
o  ts-219-1_reactant_1,-0.050882,-0.046777,0.089594,0.048997,0.043878,0.042694,0.005119,0.006303,
o  ts-219-1_reactant_2,-0.101270,-0.042039,0.039329,-0.057435,0.027159,0.027160,-0.084594,-0.084595,
o  ts-2-1_reactant_1,-0.054495,-0.051720,0.147551,0.102657,0.039759,0.039365,0.062898,0.063291,
o  ts-2-1_reactant_2,-0.097938,-0.038859,0.039089,-0.054336,0.027173,0.027174,-0.081510,-0.081511,
o  ts-220-1_reactant_1,-0.044929,-0.041642,0.117380,0.084399,0.048314,0.046522,0.036085,0.037877,
o  ts-220-1_reactant_2,-0.101030,-0.041832,0.039316,-0.057205,0.027162,0.027163,-0.084367,-0.084368,
o  ts-221-1_reactant_1,0.016352,0.021142,0.173316,0.204212,0.054819,0.052484,0.149393,0.151728,
o  ts-221-1_reactant_2,-0.095474,-0.036555,0.038969,-0.051985,0.027185,0.027186,-0.079170,-0.079171,
o  ts-22-1_reactant_1,-0.028017,-0.024869,0.182215,0.168062,0.051948,0.050065,0.116114,0.117998,
o  ts-22-1_reactant_2,-0.096355,-0.037397,0.039008,-0.052828,0.027182,0.027183,-0.080010,-0.080011,
o  ts-222-1_reactant_1,-0.030885,-0.027737,0.145048,0.127644,0.052017,0.049799,0.075627,0.077845,
o  ts-222-1_reactant_2,-0.099452,-0.040370,0.039227,-0.055715,0.027166,0.027167,-0.082881,-0.082882,
o  ts-223-1_reactant_1,-0.121840,-0.119023,0.105698,-0.004405,0.048604,0.046486,-0.053009,-0.050891,
o  ts-223-1_reactant_2,-0.104916,-0.045349,0.039547,-0.060875,0.027137,0.027138,-0.088012,-0.088013,
o  ts-224-1_reactant_1,0.004728,0.007802,0.156029,0.174136,0.052008,0.049836,0.122128,0.124300,
o  ts-224-1_reactant_2,-0.103273,-0.043923,0.039461,-0.059313,0.027146,0.027147,-0.086459,-0.086460,
o  ts-225-1_reactant_1,-0.014777,-0.012310,0.193552,0.192489,0.053468,0.050464,0.139022,0.142025,
o  ts-225-1_reactant_2,-0.102695,-0.043390,0.039420,-0.058773,0.027151,0.027152,-0.085925,-0.085926,
o  ts-226-1_reactant_1,-0.003369,-0.000151,0.166045,0.174719,0.047193,0.045968,0.127527,0.128752,
o  ts-226-1_reactant_2,-0.102721,-0.043377,0.039414,-0.058800,0.027158,0.027158,-0.085957,-0.085958,
o  ts-227-1_reactant_1,-0.005313,-0.000766,0.183076,0.191116,0.050414,0.048662,0.140702,0.142455,
o  ts-227-1_reactant_2,-0.095157,-0.036302,0.038937,-0.051699,0.027187,0.027188,-0.078886,-0.078887,
o  ts-228-2_reactant_1,0.000053,0.004191,0.210491,0.225741,0.055580,0.052844,0.170161,0.172897,
o  ts-228-2_reactant_2,-0.095185,-0.036334,0.038943,-0.051721,0.027186,0.027187,-0.078907,-0.078908,
o  ts-229-2_reactant_1,0.050338,0.054272,0.266224,0.333755,0.061659,0.057766,0.272096,0.275989,
o  ts-229-2_reactant_2,-0.095970,-0.037067,0.038996,-0.052457,0.027180,0.027181,-0.079637,-0.079638,
o  ts-230-1_reactant_1,0.003860,0.007424,0.238534,0.259079,0.058952,0.055847,0.200127,0.203232,
o  ts-230-1_reactant_2,-0.098812,-0.039759,0.039185,-0.055112,0.027175,0.027176,-0.082287,-0.082288,
o  ts-231-2_reactant_1,-0.086267,-0.083090,0.199461,0.127816,0.053798,0.051579,0.074018,0.076237,
o  ts-231-2_reactant_2,-0.103152,-0.043788,0.039451,-0.059199,0.027150,0.027151,-0.086349,-0.086350,
o  ts-23-1_reactant_1,-0.121217,-0.118178,0.143208,0.033856,0.047339,0.046010,-0.013483,-0.012154,
o  ts-23-1_reactant_2,-0.103216,-0.043808,0.039430,-0.059288,0.027145,0.027146,-0.086433,-0.086434,
o  ts-232-2_reactant_1,0.044486,0.047545,0.249369,0.310443,0.060319,0.056482,0.250124,0.253962,
o  ts-232-2_reactant_2,-0.100947,-0.041755,0.039314,-0.057119,0.027168,0.027169,-0.084287,-0.084288,
o  ts-233-1_reactant_1,-0.060534,-0.058306,0.110164,0.058817,0.040271,0.039292,0.018546,0.019524,
o  ts-233-1_reactant_2,-0.101749,-0.042496,0.039352,-0.057892,0.027157,0.027158,-0.085049,-0.085050,
o  ts-234-1_reactant_1,-0.047236,-0.044127,0.081961,0.042471,0.036411,0.036065,0.006060,0.006405,
o  ts-234-1_reactant_2,-0.100584,-0.041370,0.039274,-0.056801,0.027163,0.027164,-0.083964,-0.083965,
o  ts-235-2_reactant_1,-0.045871,-0.041261,0.099514,0.061531,0.036568,0.036432,0.024962,0.025099,
o  ts-235-2_reactant_2,-0.093668,-0.034815,0.038845,-0.050295,0.027201,0.027202,-0.077496,-0.077497,
o  ts-236-1_reactant_1,-0.040354,-0.036505,0.127066,0.096337,0.041226,0.040472,0.055112,0.055866,
o  ts-236-1_reactant_2,-0.093734,-0.034869,0.038849,-0.050355,0.027201,0.027202,-0.077557,-0.077558,
o  ts-237-1_reactant_1,0.009220,0.013067,0.183025,0.205430,0.050801,0.048630,0.154629,0.156800,
o  ts-237-1_reactant_2,-0.093617,-0.034847,0.038902,-0.050182,0.027204,0.027205,-0.077386,-0.077387,
o  ts-238-1_reactant_1,-0.041266,-0.038406,0.155333,0.125938,0.046694,0.045381,0.079244,0.080557,
o  ts-238-1_reactant_2,-0.098683,-0.039630,0.039168,-0.055000,0.027175,0.027176,-0.082175,-0.082176,
o  ts-239-1_reactant_1,-0.136362,-0.134119,0.115934,-0.010362,0.042297,0.041486,-0.052659,-0.051847,
o  ts-239-1_reactant_2,-0.103946,-0.044503,0.039486,-0.059961,0.027146,0.027147,-0.087108,-0.087109,
o  ts-240-1_reactant_1,-0.006580,-0.003920,0.166163,0.171460,0.047187,0.045825,0.124273,0.125635,
o  ts-240-1_reactant_2,-0.102419,-0.043117,0.039397,-0.058518,0.027154,0.027155,-0.085672,-0.085673,
o  ts-241-1_reactant_1,-0.055592,-0.052516,0.101081,0.055636,0.043488,0.041953,0.012148,0.013683,
o  ts-241-1_reactant_2,-0.097188,-0.038267,0.039083,-0.053587,0.027179,0.027180,-0.080766,-0.080767,
o  ts-24-1_reactant_1,0.008189,0.011259,0.193131,0.215123,0.052311,0.050259,0.162811,0.164863,
o  ts-24-1_reactant_2,-0.100198,-0.041003,0.039246,-0.056446,0.027160,0.027161,-0.083606,-0.083607,
o  ts-242-1_reactant_1,-0.054325,-0.051942,0.073123,0.027448,0.039177,0.038686,-0.011729,-0.011238,
o  ts-242-1_reactant_2,-0.101510,-0.042287,0.039342,-0.057662,0.027157,0.027158,-0.084819,-0.084820,
o  ts-243-2_reactant_1,-0.055469,-0.051226,0.090464,0.044844,0.042241,0.041171,0.002604,0.003674,
o  ts-243-2_reactant_2,-0.094584,-0.035774,0.038944,-0.051109,0.027201,0.027202,-0.078310,-0.078311,
o  ts-244-1_reactant_1,-0.050199,-0.046632,0.117850,0.079373,0.048747,0.046097,0.030627,0.033276,
o  ts-244-1_reactant_2,-0.094640,-0.035821,0.038946,-0.051163,0.027200,0.027201,-0.078363,-0.078364,
o  ts-245-1_reactant_1,-0.000625,0.003325,0.173812,0.186715,0.051627,0.049678,0.135088,0.137036,
o  ts-245-1_reactant_2,-0.095361,-0.036483,0.038987,-0.051847,0.027194,0.027195,-0.079041,-0.079042,
o  ts-246-1_reactant_1,-0.040406,-0.036941,0.145717,0.118539,0.051421,0.048887,0.067118,0.069653,
o  ts-246-1_reactant_2,-0.094998,-0.036199,0.038958,-0.051517,0.027189,0.027190,-0.078706,-0.078707,
o  ts-247-1_reactant_1,-0.140100,-0.137603,0.106903,-0.021925,0.046028,0.044590,-0.067952,-0.066514,
o  ts-247-1_reactant_2,-0.105331,-0.045806,0.039574,-0.061264,0.027136,0.027137,-0.088400,-0.088401,
o  ts-248-1_reactant_1,-0.000944,0.002368,0.157049,0.168945,0.049443,0.048034,0.119503,0.120911,
o  ts-248-1_reactant_2,-0.097604,-0.038650,0.039116,-0.053973,0.027174,0.027175,-0.081147,-0.081148,
o  ts-249-1_reactant_1,-0.063053,-0.060463,0.063979,0.010723,0.043297,0.041905,-0.032574,-0.031182,
o  ts-249-1_reactant_2,-0.102739,-0.043465,0.039427,-0.058809,0.027152,0.027153,-0.085961,-0.085962,
o  ts-250-1_reactant_1,-0.054321,-0.051160,0.036137,-0.010058,0.038478,0.038154,-0.048536,-0.048212,
o  ts-250-1_reactant_2,-0.104425,-0.045020,0.039536,-0.060388,0.027147,0.027148,-0.087535,-0.087536,
o  ts-251-2_reactant_1,-0.056746,-0.052416,0.053554,0.006060,0.040724,0.040320,-0.034663,-0.034260,
o  ts-251-2_reactant_2,-0.096961,-0.037986,0.039067,-0.053374,0.027183,0.027184,-0.080557,-0.080558,
o  ts-25-1_reactant_1,-0.010990,-0.008499,0.230858,0.233884,0.051346,0.049647,0.182538,0.184237,
o  ts-25-1_reactant_2,-0.099377,-0.040253,0.039198,-0.055669,0.027166,0.027167,-0.082835,-0.082836,
o  ts-252-2_reactant_1,-0.051163,-0.047478,0.081177,0.041060,0.046299,0.044608,-0.005239,-0.003548,
o  ts-252-2_reactant_2,-0.097142,-0.038155,0.039080,-0.053543,0.027181,0.027182,-0.080724,-0.080725,
o  ts-253-1_reactant_1,0.000403,0.003856,0.137184,0.151354,0.053057,0.050724,0.098297,0.100630,
o  ts-253-1_reactant_2,-0.097751,-0.038773,0.039134,-0.054103,0.027173,0.027174,-0.081276,-0.081277,
o  ts-254-1_reactant_1,-0.046803,-0.043724,0.108971,0.074825,0.049980,0.047924,0.024845,0.026902,
o  ts-254-1_reactant_2,-0.101520,-0.042338,0.039362,-0.057655,0.027153,0.027154,-0.084808,-0.084809,
o  ts-255-2_reactant_1,-0.135010,-0.132476,0.069863,-0.054405,0.045324,0.043957,-0.099729,-0.098362,
o  ts-255-2_reactant_2,-0.105642,-0.046057,0.039590,-0.061554,0.027143,0.027144,-0.088697,-0.088698,
o  ts-256-1_reactant_1,-0.008668,-0.005669,0.119880,0.123791,0.050077,0.048078,0.073715,0.075713,
o  ts-256-1_reactant_2,-0.104021,-0.044679,0.039518,-0.060007,0.027141,0.027142,-0.087148,-0.087149,
o  ts-257-2_reactant_1,-0.047311,-0.044118,0.063266,0.026036,0.044289,0.043067,-0.018254,-0.017032,
o  ts-257-2_reactant_2,-0.103703,-0.044361,0.039489,-0.059712,0.027150,0.027151,-0.086861,-0.086862,
o  ts-258-2_reactant_1,-0.034802,-0.031251,0.035417,0.008903,0.039454,0.039151,-0.030552,-0.030248,
o  ts-258-2_reactant_2,-0.103418,-0.044016,0.039456,-0.059461,0.027150,0.027150,-0.086610,-0.086611,
o  ts-259-2_reactant_1,-0.040865,-0.036085,0.052861,0.021547,0.042197,0.041662,-0.020650,-0.020115,
o  ts-259-2_reactant_2,-0.098299,-0.039238,0.039152,-0.054632,0.027174,0.027175,-0.081807,-0.081808,
o  ts-260-2_reactant_1,-0.036218,-0.031292,0.080496,0.055592,0.047245,0.045695,0.008347,0.009897,
o  ts-260-2_reactant_2,-0.098577,-0.039496,0.039172,-0.054891,0.027173,0.027174,-0.082064,-0.082065,
o  ts-261-1_reactant_1,0.015382,0.019335,0.136505,0.165946,0.054737,0.052049,0.111208,0.113897,
o  ts-261-1_reactant_2,-0.099663,-0.040536,0.039256,-0.055899,0.027162,0.027163,-0.083061,-0.083062,
o  ts-26-1_reactant_1,-0.000050,0.003367,0.203240,0.215674,0.047432,0.046428,0.168242,0.169246,
o  ts-26-1_reactant_2,-0.099837,-0.040656,0.039221,-0.056106,0.027167,0.027168,-0.083272,-0.083273,
o  ts-262-1_reactant_1,-0.031471,-0.028150,0.108236,0.089764,0.051674,0.049307,0.038090,0.040457,
o  ts-262-1_reactant_2,-0.103590,-0.044270,0.039490,-0.059601,0.027145,0.027146,-0.086746,-0.086747,
o  ts-263-2_reactant_1,-0.117981,-0.115143,0.069069,-0.037802,0.047132,0.045529,-0.084934,-0.083331,
o  ts-263-2_reactant_2,-0.105813,-0.046203,0.039606,-0.061716,0.027133,0.027134,-0.088848,-0.088849,
o  ts-264-1_reactant_1,0.008465,0.011265,0.119137,0.140493,0.051539,0.049310,0.088954,0.091183,
o  ts-264-1_reactant_2,-0.104527,-0.045137,0.039550,-0.060480,0.027140,0.027141,-0.087620,-0.087621,
o  ts-265-2_reactant_1,-0.005305,-0.002652,0.156857,0.164535,0.049708,0.048287,0.114827,0.116248,
o  ts-265-2_reactant_2,-0.100311,-0.041153,0.039287,-0.056515,0.027163,0.027164,-0.083678,-0.083679,
o  ts-266-2_reactant_1,0.001104,0.003683,0.128927,0.141464,0.046071,0.045080,0.095393,0.096384,
o  ts-266-2_reactant_2,-0.102112,-0.042838,0.039385,-0.058221,0.027157,0.027158,-0.085378,-0.085379,
o  ts-267-1_reactant_1,-0.001222,0.003652,0.145829,0.156669,0.047317,0.046321,0.109352,0.110348,
o  ts-267-1_reactant_2,-0.095732,-0.036871,0.039001,-0.052216,0.027177,0.027178,-0.079393,-0.079394,
o  ts-268-1_reactant_1,0.004110,0.008458,0.173412,0.191375,0.052460,0.050419,0.138915,0.140956,
o  ts-268-1_reactant_2,-0.096018,-0.037139,0.039021,-0.052483,0.027175,0.027176,-0.079658,-0.079659,
o  ts-269-2_reactant_1,0.049058,0.053101,0.230109,0.296258,0.060768,0.057446,0.235489,0.238812,
o  ts-269-2_reactant_2,-0.097754,-0.038724,0.039134,-0.054104,0.027174,0.027175,-0.081279,-0.081280,
o  ts-270-1_reactant_1,0.000537,0.004337,0.201508,0.217404,0.055744,0.053424,0.161660,0.163980,
o  ts-270-1_reactant_2,-0.104600,-0.045147,0.039530,-0.060576,0.027138,0.027139,-0.087714,-0.087715,
o  ts-271-2_reactant_1,-0.081590,-0.078673,0.162372,0.094990,0.053323,0.051169,0.041667,0.043821,
o  ts-271-2_reactant_2,-0.102746,-0.043392,0.039416,-0.058830,0.027148,0.027149,-0.085978,-0.085979,
o  ts-272-2_reactant_1,0.046961,0.050510,0.212354,0.275433,0.058417,0.055288,0.217016,0.220145,
o  ts-272-2_reactant_2,-0.101868,-0.042574,0.039366,-0.058000,0.027152,0.027153,-0.085152,-0.085153,
o  ts-27-2_reactant_1,-0.005068,-0.000591,0.220566,0.228405,0.048474,0.047194,0.179931,0.181212,
o  ts-27-2_reactant_2,-0.093801,-0.034940,0.038860,-0.050415,0.027196,0.027197,-0.077611,-0.077612,
o  ts-273-1_reactant_1,-0.050644,-0.047722,0.073224,0.031108,0.039117,0.038539,-0.008010,-0.007432,
o  ts-273-1_reactant_2,-0.099959,-0.040850,0.039239,-0.056210,0.027166,0.027167,-0.083376,-0.083377,
o  ts-274-1_reactant_1,-0.048220,-0.045763,0.045179,0.004044,0.035525,0.035409,-0.031481,-0.031365,
o  ts-274-1_reactant_2,-0.104316,-0.044911,0.039518,-0.060298,0.027147,0.027148,-0.087444,-0.087445,
o  ts-275-1_reactant_1,-0.044347,-0.039701,0.062734,0.026534,0.037965,0.037576,-0.011431,-0.011042,
o  ts-275-1_reactant_2,-0.095002,-0.036171,0.038939,-0.051535,0.027197,0.027198,-0.078732,-0.078733,
o  ts-276-2_reactant_1,-0.039096,-0.035121,0.090189,0.061016,0.042775,0.041672,0.018241,0.019344,
o  ts-276-2_reactant_2,-0.094822,-0.036006,0.038931,-0.051363,0.027197,0.027198,-0.078560,-0.078561,
o  ts-277-1_reactant_1,0.008892,0.012919,0.146207,0.167639,0.049354,0.047613,0.118285,0.120026,
o  ts-277-1_reactant_2,-0.096406,-0.037464,0.039057,-0.052824,0.027189,0.027190,-0.080013,-0.080014,
o  ts-278-2_reactant_1,-0.032420,-0.028613,0.118183,0.097155,0.046509,0.044947,0.050647,0.052208,
o  ts-278-2_reactant_2,-0.097483,-0.038529,0.039101,-0.053865,0.027178,0.027179,-0.081043,-0.081044,
o  ts-279-2_reactant_1,-0.127639,-0.125131,0.078913,-0.039131,0.042320,0.041174,-0.081450,-0.080305,
o  ts-279-2_reactant_2,-0.104320,-0.044905,0.039519,-0.060300,0.027148,0.027149,-0.087447,-0.087448,
o  ts-280-2_reactant_1,0.002079,0.005576,0.129128,0.142528,0.046444,0.045107,0.096084,0.097420,
o  ts-280-2_reactant_2,-0.101360,-0.042147,0.039332,-0.057524,0.027155,0.027156,-0.084679,-0.084680,
o  ts-281-1_reactant_1,-0.035523,-0.031103,0.100177,0.074309,0.042469,0.041605,0.031840,0.032704,
o  ts-281-1_reactant_2,-0.095915,-0.037076,0.039011,-0.052384,0.027184,0.027185,-0.079568,-0.079569,
o  ts-282-2_reactant_1,-0.039412,-0.036579,0.072427,0.042002,0.040803,0.040210,0.001199,0.001792,
o  ts-282-2_reactant_2,-0.103951,-0.044579,0.039497,-0.059954,0.027148,0.027149,-0.087102,-0.087103,
o  ts-28-2_reactant_1,0.000569,0.004411,0.248193,0.263403,0.053203,0.051106,0.210200,0.212297,
o  ts-28-2_reactant_2,-0.093967,-0.035099,0.038875,-0.050567,0.027195,0.027196,-0.077762,-0.077763,
o  ts-283-1_reactant_1,-0.036470,-0.031019,0.089641,0.063406,0.044156,0.042795,0.019250,0.020611,
o  ts-283-1_reactant_2,-0.094486,-0.035676,0.038931,-0.051025,0.027199,0.027200,-0.078224,-0.078225,
o  ts-284-2_reactant_1,-0.030653,-0.026509,0.117041,0.097566,0.046328,0.044936,0.051239,0.052631,
o  ts-284-2_reactant_2,-0.094437,-0.035629,0.038926,-0.050983,0.027198,0.027199,-0.078181,-0.078182,
o  ts-285-1_reactant_1,0.019483,0.023606,0.173081,0.206445,0.053419,0.051075,0.153026,0.155370,
o  ts-285-1_reactant_2,-0.094933,-0.036092,0.038952,-0.051456,0.027192,0.027193,-0.078648,-0.078649,
o  ts-286-2_reactant_1,-0.020607,-0.016627,0.144893,0.136957,0.049815,0.048084,0.087141,0.088872,
o  ts-286-2_reactant_2,-0.094382,-0.035618,0.038921,-0.050936,0.027193,0.027194,-0.078129,-0.078130,
o  ts-287-2_reactant_1,-0.118160,-0.115342,0.105983,-0.000561,0.047651,0.045929,-0.048212,-0.046490,
o  ts-287-2_reactant_2,-0.103709,-0.044339,0.039476,-0.059737,0.027141,0.027142,-0.086879,-0.086880,
o  ts-288-1_reactant_1,0.020016,0.024111,0.156311,0.189461,0.050850,0.049244,0.138611,0.140217,
o  ts-288-1_reactant_2,-0.096249,-0.037384,0.039036,-0.052694,0.027183,0.027184,-0.079876,-0.079877,
o  ts-289-2_reactant_1,-0.040823,-0.037138,0.063070,0.031452,0.041735,0.041156,-0.010282,-0.009704,
o  ts-289-2_reactant_2,-0.099862,-0.040774,0.039254,-0.056097,0.027167,0.027168,-0.083263,-0.083264,
o  ts-290-1_reactant_1,-0.030672,-0.027310,0.035338,0.012983,0.039549,0.039224,-0.026567,-0.026241,
o  ts-290-1_reactant_2,-0.101624,-0.042370,0.039352,-0.057767,0.027157,0.027158,-0.084924,-0.084925,
o  ts-291-1_reactant_1,-0.041892,-0.036574,0.052719,0.020526,0.042614,0.041933,-0.022087,-0.021407,
o  ts-291-1_reactant_2,-0.098626,-0.039620,0.039196,-0.054911,0.027178,0.027179,-0.082089,-0.082090,
