   GoodVibes v3.0.1 2023/07/27 15:12:34
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dft_non_ts 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_1712,-438.874988,0.124081,-438.740833,0.043980,0.043763,-438.784813,-438.784596,
o  ts_1713,-806.246550,0.116065,-806.121014,0.042870,0.042721,-806.163884,-806.163735,
o  ts_1714,-2920.249796,0.115459,-2920.124605,0.044256,0.044037,-2920.168862,-2920.168642,
o  ts_1715,-445.893776,0.117469,-445.767176,0.041700,0.041587,-445.808876,-445.808763,
o  ts_1716,-461.166028,0.156914,-460.997932,0.046510,0.045993,-461.044442,-461.043925,
o  ts_1717,-536.381741,0.161712,-536.207827,0.049111,0.048398,-536.256938,-536.256225,
o  ts_1718,-514.078491,0.128671,-513.938609,0.047080,0.046464,-513.985688,-513.985073,
o  ts_1719,-881.449889,0.120692,-881.318580,0.046011,0.045454,-881.364591,-881.364035,
o  ts_1720,-2995.453065,0.120110,-2995.322108,0.047291,0.046651,-2995.369399,-2995.368759,
o  ts_1721,-521.096930,0.122139,-520.964515,0.044836,0.044348,-521.009350,-521.008863,
o  ts_1722,-402.000593,0.141775,-401.848974,0.042723,0.042626,-401.891697,-401.891600,
o  ts_1723,-477.215183,0.146569,-477.057791,0.045230,0.045002,-477.103022,-477.102794,
o  ts_1724,-454.913139,0.113322,-454.789844,0.043558,0.043374,-454.833402,-454.833218,
o  ts_1725,-822.284753,0.105314,-822.170068,0.042471,0.042337,-822.212539,-822.212405,
o  ts_1726,-2936.287953,0.104744,-2936.173594,0.043813,0.043615,-2936.217407,-2936.217208,
o  ts_1727,-461.932237,0.106727,-461.816486,0.041282,0.041175,-461.857768,-461.857661,
o  ts_1728,-806.244331,0.116252,-806.118539,0.043199,0.042939,-806.161738,-806.161478,
o  ts_1729,-881.459250,0.120935,-881.327700,0.045994,0.045461,-881.373694,-881.373161,
o  ts_1730,-859.154753,0.087857,-859.057293,0.043859,0.043495,-859.101152,-859.100787,
o  ts_1731,-1226.527363,0.079876,-1226.438474,0.042806,0.042486,-1226.481280,-1226.480960,
o  ts_1732,-3340.530539,0.079327,-3340.441962,0.044113,0.043698,-3340.486075,-3340.485660,
o  ts_1733,-866.174533,0.081342,-866.084521,0.041661,0.041387,-866.126182,-866.125908,
o  ts_1734,-577.699116,0.204814,-577.481222,0.052699,0.050722,-577.533922,-577.531945,
o  ts_1735,-652.912657,0.209606,-652.688969,0.055406,0.053158,-652.744375,-652.742127,
o  ts_1736,-630.610829,0.176537,-630.421146,0.053239,0.051212,-630.474385,-630.472358,
o  ts_1737,-997.983286,0.168410,-997.802281,0.052355,0.050286,-997.854636,-997.852567,
o  ts_1738,-3111.986535,0.167803,-3111.805863,0.053938,0.051591,-3111.859801,-3111.857455,
o  ts_1739,-637.630824,0.169805,-637.448779,0.051192,0.049219,-637.499971,-637.497998,
o  ts_1740,-366.097788,0.165185,-365.922521,0.043339,0.043233,-365.965860,-365.965754,
o  ts_1741,-441.309453,0.169851,-441.128494,0.046120,0.045685,-441.174614,-441.174179,
o  ts_1742,-419.016050,0.136960,-418.868934,0.044065,0.043871,-418.912999,-418.912805,
o  ts_1743,-786.385619,0.128869,-786.247169,0.043019,0.042887,-786.290188,-786.290056,
o  ts_1744,-2900.389491,0.128330,-2900.251341,0.044347,0.044159,-2900.295688,-2900.295500,
o  ts_1745,-426.030213,0.130106,-425.890833,0.041946,0.041826,-425.932778,-425.932658,
o  ts_1746,-441.303751,0.169684,-441.122786,0.046584,0.046097,-441.169371,-441.168884,
o  ts_1747,-516.517642,0.174315,-516.330961,0.049608,0.048582,-516.380570,-516.379543,
o  ts_1748,-494.221011,0.141569,-494.068166,0.047069,0.046513,-494.115234,-494.114679,
o  ts_1749,-861.590246,0.133467,-861.446056,0.046105,0.045583,-861.492161,-861.491639,
o  ts_1750,-2975.594009,0.132920,-2975.450140,0.047383,0.046776,-2975.497523,-2975.496916,
o  ts_1751,-501.234710,0.134766,-501.089536,0.045007,0.044528,-501.134543,-501.134063,
o  ts_1752,-382.137921,0.154681,-381.973350,0.042728,0.042649,-382.016077,-382.015998,
o  ts_1753,-457.349413,0.159375,-457.179128,0.045468,0.045108,-457.224596,-457.224235,
o  ts_1754,-435.055690,0.126331,-434.919357,0.043527,0.043369,-434.962885,-434.962727,
o  ts_1755,-802.425256,0.118258,-802.297573,0.042492,0.042383,-802.340065,-802.339956,
o  ts_1756,-2916.429078,0.117724,-2916.301690,0.043820,0.043657,-2916.345510,-2916.345347,
o  ts_1757,-442.070084,0.119574,-441.941425,0.041323,0.041234,-441.982747,-441.982659,
o  ts_1758,-786.382556,0.128969,-786.243880,0.043557,0.043206,-786.287437,-786.287086,
o  ts_1759,-861.596113,0.133478,-861.451748,0.046876,0.045898,-861.498624,-861.497647,
o  ts_1760,-839.297945,0.100748,-839.187482,0.044033,0.043667,-839.231515,-839.231149,
o  ts_1761,-1206.668457,0.092698,-1206.566611,0.043037,0.042691,-1206.609648,-1206.609302,
o  ts_1762,-3320.672221,0.092151,-3320.570688,0.044339,0.043907,-3320.615028,-3320.614595,
o  ts_1763,-846.313052,0.093996,-846.210233,0.041955,0.041612,-846.252188,-846.251845,
o  ts_1764,-557.836028,0.217630,-557.605233,0.052956,0.050906,-557.658189,-557.656139,
o  ts_1765,-633.047106,0.222342,-632.810620,0.054932,0.052884,-632.865551,-632.863504,
o  ts_1766,-610.752802,0.189417,-610.550165,0.053071,0.051195,-610.603237,-610.601360,
o  ts_1767,-978.123300,0.181287,-977.929326,0.052636,0.050506,-977.981962,-977.979832,
o  ts_1768,-3092.127158,0.180694,-3091.933511,0.053892,0.051662,-3091.987402,-3091.985172,
o  ts_1769,-617.768263,0.182454,-617.573442,0.051460,0.049435,-617.624902,-617.622877,
o  ts_737,-374.892444,0.104691,-374.780625,0.037150,0.037153,-374.817775,-374.817778,
o  ts_738,-414.211774,0.132315,-414.070884,0.040485,0.040380,-414.111369,-414.111264,
o  ts_739,-489.426603,0.137002,-489.279907,0.043529,0.043159,-489.323436,-489.323066,
o  ts_740,-430.262573,0.121890,-430.132150,0.040607,0.040336,-430.172757,-430.172486,
o  ts_741,-834.496115,0.095745,-834.392240,0.040432,0.040248,-834.432673,-834.432488,
o  ts_742,-605.948240,0.184790,-605.751854,0.048716,0.047589,-605.800570,-605.799443,
o  ts_743,-414.217827,0.131596,-414.077487,0.040621,0.040585,-414.118109,-414.118073,
o  ts_744,-489.434770,0.136809,-489.288411,0.042654,0.042583,-489.331065,-489.330993,
o  ts_745,-467.121488,0.102721,-467.009841,0.041523,0.041466,-467.051364,-467.051307,
o  ts_746,-453.536524,0.159320,-453.367027,0.043887,0.043681,-453.410914,-453.410707,
o  ts_747,-528.750176,0.164110,-528.574840,0.046717,0.046222,-528.621557,-528.621062,
o  ts_748,-469.587729,0.148625,-469.428838,0.044662,0.043960,-469.473500,-469.472798,
o  ts_749,-873.822252,0.122777,-873.689753,0.043707,0.043437,-873.733460,-873.733190,
o  ts_750,-645.275313,0.211746,-645.050320,0.052066,0.050828,-645.102385,-645.101147,
o  ts_751,-528.753039,0.164506,-528.577536,0.045885,0.045620,-528.623421,-528.623156,
o  ts_752,-603.968330,0.169150,-603.787046,0.048939,0.048285,-603.835985,-603.835331,
o  ts_753,-544.805998,0.154061,-544.640986,0.046144,0.045585,-544.687130,-544.686571,
o  ts_754,-949.038853,0.127889,-948.900324,0.045973,0.045593,-948.946298,-948.945918,
o  ts_755,-720.494254,0.217298,-720.263046,0.053240,0.052127,-720.316285,-720.315173,
o  ts_756,-506.443467,0.130337,-506.302728,0.044814,0.044581,-506.347542,-506.347309,
o  ts_757,-581.660482,0.135618,-581.513399,0.047891,0.047153,-581.561290,-581.560552,
o  ts_758,-522.501963,0.119857,-522.371619,0.045563,0.044845,-522.417182,-522.416464,
o  ts_759,-926.725240,0.093722,-926.621522,0.044898,0.044442,-926.666419,-926.665963,
o  ts_760,-698.181445,0.182832,-697.985115,0.053102,0.051627,-698.038217,-698.036742,
o  ts_761,-453.537077,0.159182,-453.367691,0.043916,0.043749,-453.411607,-453.411440,
o  ts_762,-528.751100,0.163886,-528.575961,0.046765,0.046230,-528.622726,-528.622191,
o  ts_763,-469.586567,0.148792,-469.427749,0.043590,0.043294,-469.471339,-469.471044,
o  ts_764,-873.821614,0.122627,-873.689237,0.043809,0.043537,-873.733045,-873.732774,
o  ts_765,-645.273313,0.211699,-645.048395,0.052059,0.050767,-645.100455,-645.099162,
o  ts_766,-528.754062,0.164347,-528.578695,0.045959,0.045713,-528.624655,-528.624408,
o  ts_767,-603.967809,0.168988,-603.786735,0.048781,0.048226,-603.835516,-603.834961,
o  ts_768,-544.803097,0.153774,-544.638389,0.045957,0.045530,-544.684346,-544.683919,
o  ts_769,-949.038618,0.127752,-948.900279,0.045899,0.045513,-948.946177,-948.945792,
o  ts_770,-720.489737,0.216749,-720.258894,0.054276,0.052779,-720.313170,-720.311673,
o  ts_771,-506.441135,0.130275,-506.300440,0.044901,0.044656,-506.345341,-506.345096,
o  ts_772,-581.655409,0.134926,-581.508969,0.047802,0.047247,-581.556771,-581.556216,
o  ts_773,-522.492499,0.119699,-522.362440,0.044958,0.044524,-522.407398,-522.406963,
o  ts_774,-926.723680,0.093627,-926.620084,0.044795,0.044422,-926.664880,-926.664506,
o  ts_775,-698.177258,0.182772,-697.981041,0.053054,0.051611,-698.034095,-698.032652,
o  ts_776,-373.621789,0.079718,-373.534963,0.036948,0.036957,-373.571911,-373.571919,
o  ts_777,-412.948264,0.107940,-412.831682,0.040686,0.040498,-412.872368,-412.872180,
o  ts_778,-488.146730,0.112421,-488.024438,0.044093,0.043609,-488.068531,-488.068046,
o  ts_779,-428.985652,0.096441,-428.880246,0.041912,0.041356,-428.922158,-428.921602,
o  ts_780,-833.220390,0.071499,-833.140704,0.040614,0.040357,-833.181317,-833.181061,
o  ts_781,-604.683069,0.160241,-604.511033,0.050374,0.048427,-604.561406,-604.559459,
o  ts_782,-412.947745,0.106648,-412.832418,0.040258,0.040258,-412.872676,-412.872676,
o  ts_783,-488.165607,0.111761,-488.044299,0.042565,0.042433,-488.086864,-488.086732,
o  ts_784,-465.850612,0.077795,-465.763954,0.041239,0.041198,-465.805193,-465.805152,
o  ts_785,-452.272233,0.134787,-452.127107,0.044577,0.043996,-452.171684,-452.171103,
o  ts_786,-527.472654,0.139866,-527.321524,0.046773,0.046289,-527.368297,-527.367813,
o  ts_787,-468.312051,0.123449,-468.178029,0.045377,0.044588,-468.223407,-468.222617,
o  ts_788,-872.545913,0.098603,-872.437581,0.043689,0.043376,-872.481270,-872.480958,
o  ts_789,-644.010035,0.187335,-643.809380,0.052691,0.051046,-643.862071,-643.860426,
o  ts_790,-527.492218,0.140214,-527.340973,0.045956,0.045655,-527.386929,-527.386628,
o  ts_791,-602.693488,0.145033,-602.536297,0.048825,0.048328,-602.585123,-602.584626,
o  ts_792,-543.534360,0.129229,-543.394138,0.045908,0.045518,-543.440046,-543.439656,
o  ts_793,-947.766144,0.103809,-947.651713,0.045837,0.045498,-947.697550,-947.697211,
o  ts_794,-719.229795,0.192580,-719.023026,0.054480,0.052929,-719.077506,-719.075954,
o  ts_795,-505.179377,0.105533,-505.063173,0.045722,0.045225,-505.108895,-505.108398,
o  ts_796,-580.382843,0.110640,-580.260481,0.048582,0.047745,-580.309064,-580.308226,
o  ts_797,-521.228351,0.094974,-521.122831,0.045527,0.044959,-521.168358,-521.167790,
o  ts_798,-925.448491,0.069476,-925.368977,0.044960,0.044487,-925.413937,-925.413463,
o  ts_799,-696.915515,0.158193,-696.743641,0.054079,0.052182,-696.797720,-696.795822,
o  ts_800,-452.274037,0.134872,-452.128953,0.043915,0.043696,-452.172869,-452.172649,
o  ts_801,-527.472362,0.139254,-527.321680,0.047240,0.046682,-527.368920,-527.368362,
o  ts_802,-468.310709,0.123325,-468.176944,0.044815,0.044260,-468.221759,-468.221204,
o  ts_803,-872.546641,0.098346,-872.438503,0.043916,0.043594,-872.482419,-872.482097,
o  ts_804,-644.008636,0.187138,-643.808128,0.053551,0.051470,-643.861679,-643.859598,
o  ts_805,-527.491738,0.139912,-527.340730,0.046208,0.045851,-527.386937,-527.386580,
o  ts_806,-602.690400,0.144261,-602.533820,0.049500,0.048809,-602.583320,-602.582630,
o  ts_807,-543.528319,0.128264,-543.388726,0.047053,0.046444,-543.435779,-543.435170,
o  ts_808,-947.764826,0.103403,-947.650735,0.046209,0.045732,-947.696944,-947.696467,
o  ts_809,-719.225817,0.192038,-719.019458,0.056432,0.053888,-719.075890,-719.073346,
o  ts_810,-505.177373,0.105870,-505.061028,0.045077,0.044757,-505.106105,-505.105785,
o  ts_811,-580.375970,0.110143,-580.254055,0.048759,0.047903,-580.302814,-580.301958,
o  ts_812,-521.214954,0.094093,-521.110054,0.046255,0.045580,-521.156308,-521.155633,
o  ts_813,-925.447924,0.069357,-925.368541,0.044980,0.044548,-925.413521,-925.413089,
o  ts_815,-488.221334,0.114014,-488.098314,0.042123,0.041796,-488.140437,-488.140109,
o  ts_816,-527.549228,0.141702,-527.397069,0.045390,0.044860,-527.442459,-527.441929,
o  ts_817,-602.789885,0.147322,-602.631103,0.048241,0.047258,-602.679343,-602.678360,
o  ts_818,-543.613948,0.131369,-543.472199,0.045259,0.044634,-543.517458,-543.516833,
o  ts_819,-947.845975,0.105606,-947.730427,0.045163,0.044383,-947.775590,-947.774811,
o  ts_820,-719.281943,0.194539,-719.073926,0.054218,0.052035,-719.128144,-719.125961,
o  ts_821,-527.546809,0.140921,-527.395256,0.045516,0.045092,-527.440772,-527.440348,
o  ts_822,-602.759003,0.145444,-602.601767,0.048984,0.047888,-602.650751,-602.649656,
o  ts_823,-580.447932,0.111907,-580.325165,0.046528,0.045973,-580.371693,-580.371138,
o  ts_824,-566.875632,0.168786,-566.694800,0.048654,0.047995,-566.743454,-566.742795,
o  ts_825,-642.115837,0.174304,-641.928435,0.051742,0.050531,-641.980177,-641.978966,
o  ts_826,-582.942540,0.158867,-582.771912,0.048196,0.047351,-582.820107,-582.819262,
o  ts_827,-987.173010,0.132786,-987.028777,0.048095,0.047253,-987.076872,-987.076030,
o  ts_828,-758.607660,0.221616,-758.371052,0.056596,0.054659,-758.427647,-758.425710,
o  ts_829,-642.091869,0.173740,-641.905201,0.050686,0.049977,-641.955887,-641.955178,
o  ts_830,-717.333715,0.179269,-717.140331,0.054330,0.052852,-717.194661,-717.193183,
o  ts_831,-658.159707,0.164034,-657.983001,0.050356,0.049425,-658.033357,-658.032426,
o  ts_832,-1062.391820,0.137736,-1062.241605,0.050534,0.049638,-1062.292140,-1062.291243,
o  ts_833,-833.827484,0.227037,-833.584619,0.058393,0.056432,-833.643012,-833.641052,
o  ts_834,-619.773672,0.139454,-619.621791,0.050153,0.049231,-619.671944,-619.671022,
o  ts_835,-695.017231,0.145190,-694.858684,0.052841,0.051431,-694.911526,-694.910115,
o  ts_836,-635.841151,0.129640,-635.699433,0.049483,0.048369,-635.748916,-635.747802,
o  ts_837,-1040.070079,0.103587,-1039.954712,0.049382,0.048381,-1040.004094,-1040.003093,
o  ts_838,-811.509648,0.192441,-811.301874,0.058113,0.055780,-811.359987,-811.357655,
o  ts_839,-566.874711,0.168597,-566.694023,0.048790,0.048133,-566.742812,-566.742156,
o  ts_840,-642.115257,0.174223,-641.927941,0.051632,0.050501,-641.979573,-641.978442,
o  ts_841,-582.941143,0.158777,-582.770582,0.048409,0.047448,-582.818991,-582.818029,
o  ts_842,-987.171614,0.132443,-987.027592,0.048535,0.047621,-987.076127,-987.075213,
o  ts_843,-758.607250,0.221512,-758.370643,0.057403,0.055132,-758.428046,-758.425775,
o  ts_844,-642.090911,0.173557,-641.904347,0.051187,0.050265,-641.955534,-641.954612,
o  ts_845,-717.331736,0.179376,-717.138426,0.053730,0.052444,-717.192155,-717.190870,
o  ts_846,-658.157653,0.163994,-657.981065,0.050319,0.049328,-658.031384,-658.030392,
o  ts_847,-1062.388166,0.137498,-1062.238204,0.050792,0.049660,-1062.288996,-1062.287864,
o  ts_848,-833.820466,0.226536,-833.577994,0.058929,0.056794,-833.636923,-833.634788,
o  ts_849,-619.776673,0.139473,-619.624832,0.049993,0.049113,-619.674825,-619.673945,
o  ts_850,-695.017554,0.145224,-694.859002,0.052660,0.051373,-694.911662,-694.910375,
o  ts_851,-635.841548,0.129383,-635.700006,0.049487,0.048585,-635.749493,-635.748591,
o  ts_852,-1040.071815,0.103517,-1039.956509,0.049544,0.048444,-1040.006053,-1040.004953,
o  ts_853,-811.509312,0.192362,-811.301567,0.058736,0.056124,-811.360304,-811.357691,
o  ts_854,-675.614741,0.108223,-675.496382,0.045135,0.044795,-675.541516,-675.541176,
o  ts_855,-714.942409,0.135059,-714.795555,0.048505,0.048044,-714.844059,-714.843598,
o  ts_856,-790.159882,0.140276,-790.006897,0.050752,0.050107,-790.057650,-790.057005,
o  ts_857,-767.836792,0.106028,-767.718733,0.049519,0.048839,-767.768252,-767.767572,
   ********************************************************************************************************************************
